state,article_title,revision_id,article_quality,regional_division,population
Minnesota,"Dakota, Minnesota",1179198705,C,West North Central,5717184
Minnesota,"Belview, Minnesota",1165535606,GA,West North Central,5717184
Minnesota,"Skyline, Minnesota",1165901914,Start,West North Central,5717184
Minnesota,"Hendrum, Minnesota",1165749747,C,West North Central,5717184
Minnesota,"Granada, Minnesota",1165748374,C,West North Central,5717184
Minnesota,"Beaver Creek, Minnesota",1165508898,C,West North Central,5717184
Minnesota,"Eitzen, Minnesota",1166392263,C,West North Central,5717184
Minnesota,"Nerstrand, Minnesota",1165895078,GA,West North Central,5717184
Minnesota,"Plummer, Minnesota",1165898232,C,West North Central,5717184
Minnesota,"Bowlus, Minnesota",1167308963,GA,West North Central,5717184
Minnesota,"Chandler, Minnesota",1174299948,C,West North Central,5717184
Minnesota,"Vesta, Minnesota",1165906190,GA,West North Central,5717184
Minnesota,"Backus, Minnesota",1165508211,C,West North Central,5717184
Minnesota,"Gonvick, Minnesota",1165748192,C,West North Central,5717184
Minnesota,"Kensington, Minnesota",1168053988,GA,West North Central,5717184
Minnesota,"Wilton, Minnesota",1165907931,Start,West North Central,5717184
Minnesota,"Utica, Minnesota",1175855184,C,West North Central,5717184
Minnesota,"Freeborn, Minnesota",1165747395,C,West North Central,5717184
Minnesota,"St. Hilaire, Minnesota",1165902875,GA,West North Central,5717184
Minnesota,"Milroy, Minnesota",1165893567,C,West North Central,5717184
Minnesota,"Hayward, Minnesota",1165749516,C,West North Central,5717184
Minnesota,"Kelliher, Minnesota",1167307426,C,West North Central,5717184
Minnesota,"Hewitt, Minnesota",1172394432,C,West North Central,5717184
Minnesota,"Lake Wilson, Minnesota",1174299894,C,West North Central,5717184
Minnesota,"Cromwell, Minnesota",1165645666,C,West North Central,5717184
Minnesota,"Wahkon, Minnesota",1165906391,C,West North Central,5717184
Minnesota,"Climax, Minnesota",1165644448,GA,West North Central,5717184
Minnesota,"Lake Lillian, Minnesota",1177410466,C,West North Central,5717184
Minnesota,"Hanley Falls, Minnesota",1165749150,GA,West North Central,5717184
Minnesota,"Pease, Minnesota",1165897424,C,West North Central,5717184
Minnesota,"Oslo, Minnesota",1165896847,C,West North Central,5717184
Minnesota,"Echo, Minnesota",1165647739,GA,West North Central,5717184
Minnesota,"Pemberton, Minnesota",1165897469,C,West North Central,5717184
Minnesota,"Peterson, Minnesota",1176227310,C,West North Central,5717184
Minnesota,"Gary, Minnesota",1165747736,C,West North Central,5717184
Minnesota,"Ostrander, Minnesota",1165896861,C,West North Central,5717184
Minnesota,"Ruthton, Minnesota",1165900526,C,West North Central,5717184
Minnesota,"Bigelow, Minnesota",1165536125,C,West North Central,5717184
Minnesota,"Villard, Minnesota",1165906270,GA,West North Central,5717184
Minnesota,"Frost, Minnesota",1165747475,C,West North Central,5717184
Minnesota,"Gilman, Minnesota",1175710531,C,West North Central,5717184
Minnesota,"Elrosa, Minnesota",1165650608,C,West North Central,5717184
Minnesota,"Donnelly, Minnesota",1165647011,GA,West North Central,5717184
Minnesota,"Dennison, Minnesota",1165646705,C,West North Central,5717184
Minnesota,"Currie, Minnesota",1165645859,C,West North Central,5717184
Minnesota,"Dalton, Minnesota",1174371235,GA,West North Central,5717184
Minnesota,"Northrop, Minnesota",1165895944,C,West North Central,5717184
Minnesota,"Storden, Minnesota",1179094387,C,West North Central,5717184
Minnesota,"Rutledge, Minnesota",1165900543,GA,West North Central,5717184
Minnesota,"Flensburg, Minnesota",1174682892,C,West North Central,5717184
Minnesota,"Orr, Minnesota",1167307070,GA,West North Central,5717184
Minnesota,"Sobieski, Minnesota",1165902027,C,West North Central,5717184
Minnesota,"Bluffton, Minnesota",1165536491,C,West North Central,5717184
Minnesota,"Beardsley, Minnesota",1165508831,C,West North Central,5717184
Minnesota,"Lucan, Minnesota",1165891556,C,West North Central,5717184
Minnesota,"Greenwald, Minnesota",1165748769,C,West North Central,5717184
Minnesota,"Lewisville, Minnesota",1165890109,C,West North Central,5717184
Minnesota,"Ogema, Minnesota",1165896412,Start,West North Central,5717184
Minnesota,"Okabena, Minnesota",1168935781,C,West North Central,5717184
Minnesota,"Garrison, Minnesota",1178642218,C,West North Central,5717184
Minnesota,"Waldorf, Minnesota",1165906424,C,West North Central,5717184
Minnesota,"Hitterdal, Minnesota",1165750126,C,West North Central,5717184
Minnesota,"Lismore, Minnesota",1165890559,C,West North Central,5717184
Minnesota,"Magnolia, Minnesota",1165891833,GA,West North Central,5717184
Minnesota,"Minnesota City, Minnesota",1165893695,C,West North Central,5717184
Minnesota,"Kingston, Minnesota",1165752257,C,West North Central,5717184
Minnesota,"South Haven, Minnesota",1165902222,C,West North Central,5717184
Minnesota,"Meire Grove, Minnesota",1174361500,Start,West North Central,5717184
Minnesota,"Mendota, Minnesota",1175946257,C,West North Central,5717184
Minnesota,"Hardwick, Minnesota",1165749220,C,West North Central,5717184
Minnesota,"Nelson, Minnesota",1165895021,GA,West North Central,5717184
Minnesota,"Tenstrike, Minnesota",1165903953,Start,West North Central,5717184
Minnesota,"Easton, Minnesota",1165647717,C,West North Central,5717184
Minnesota,"Shelly, Minnesota",1165901553,C,West North Central,5717184
Minnesota,"Holland, Minnesota",1177405360,GA,West North Central,5717184
Minnesota,"Watson, Minnesota",1172231784,C,West North Central,5717184
Minnesota,"Bellechester, Minnesota",1165509099,C,West North Central,5717184
Minnesota,"Grygla, Minnesota",1165748894,C,West North Central,5717184
Minnesota,"Big Falls, Minnesota",1165536105,Start,West North Central,5717184
Minnesota,"Callaway, Minnesota",1174672122,C,West North Central,5717184
Minnesota,"Lake Bronson, Minnesota",1175371975,C,West North Central,5717184
Minnesota,"Warba, Minnesota",1165906591,C,West North Central,5717184
Minnesota,"Winger, Minnesota",1174852630,C,West North Central,5717184
Minnesota,"Kettle River, Minnesota",1171294785,C,West North Central,5717184
Minnesota,"Delavan, Minnesota",1179229249,C,West North Central,5717184
Minnesota,"Felton, Minnesota",1165746828,C,West North Central,5717184
Minnesota,"Kennedy, Minnesota",1165752017,C,West North Central,5717184
Minnesota,"Dent, Minnesota",1165646713,C,West North Central,5717184
Minnesota,"Forada, Minnesota",1165747064,C,West North Central,5717184
Minnesota,"Steen, Minnesota",1165903122,C,West North Central,5717184
Minnesota,"Wright, Minnesota",1165908535,C,West North Central,5717184
Minnesota,"Palisade, Minnesota",1165897072,C,West North Central,5717184
Minnesota,"Elizabeth, Minnesota",1165648074,GA,West North Central,5717184
Minnesota,"Porter, Minnesota",1165898510,GA,West North Central,5717184
Minnesota,"Waltham, Minnesota",1165906553,Start,West North Central,5717184
Minnesota,"Wendell, Minnesota",1165907066,C,West North Central,5717184
Minnesota,"Winton, Minnesota",1165908168,GA,West North Central,5717184
Minnesota,"Iona, Minnesota",1165750860,C,West North Central,5717184
Minnesota,"Campbell, Minnesota",1165538098,C,West North Central,5717184
Minnesota,"Williams, Minnesota",1165907696,C,West North Central,5717184
Minnesota,"Longville, Minnesota",1165891316,C,West North Central,5717184
Minnesota,"Roosevelt, Minnesota",1165900188,C,West North Central,5717184
Minnesota,"Grasston, Minnesota",1165748571,Start,West North Central,5717184
Minnesota,"Zumbro Falls, Minnesota",1165908705,C,West North Central,5717184
Minnesota,"Kilkenny, Minnesota",1165752169,C,West North Central,5717184
Minnesota,"Northome, Minnesota",1170535974,C,West North Central,5717184
Minnesota,"Conger, Minnesota",1165645055,Start,West North Central,5717184
Minnesota,"Clements, Minnesota",1165644343,C,West North Central,5717184
Minnesota,"Kinney, Minnesota",1174711561,C,West North Central,5717184
Minnesota,"Bena, Minnesota",1172821611,C,West North Central,5717184
Minnesota,"Millville, Minnesota",1165893547,C,West North Central,5717184
Minnesota,"Mapleview, Minnesota",1179348313,C,West North Central,5717184
Minnesota,"Bellingham, Minnesota",1165509179,C,West North Central,5717184
Minnesota,"Boyd, Minnesota",1165536776,C,West North Central,5717184
Minnesota,"Blomkest, Minnesota",1165536387,C,West North Central,5717184
Minnesota,"Coates, Minnesota",1165644576,C,West North Central,5717184
Minnesota,"Laporte, Minnesota",1166787358,C,West North Central,5717184
Minnesota,"Bingham Lake, Minnesota",1166428178,C,West North Central,5717184
Minnesota,"Shevlin, Minnesota",1165901608,GA,West North Central,5717184
Minnesota,"Meadowlands, Minnesota",1165892982,GA,West North Central,5717184
Minnesota,"Taunton, Minnesota",1165903733,C,West North Central,5717184
Minnesota,"Elkton, Minnesota",1165650479,C,West North Central,5717184
Minnesota,"Twin Lakes, Minnesota",1149655176,Stub,West North Central,5717184
Minnesota,"Brook Park, Minnesota",1165537254,C,West North Central,5717184
Minnesota,"Heidelberg, Minnesota",1165749674,C,West North Central,5717184
Minnesota,"Chickamaw Beach, Minnesota",1165539192,Start,West North Central,5717184
Minnesota,"Erhard, Minnesota",1165650768,GA,West North Central,5717184
Minnesota,"Hammond, Minnesota",1165749113,C,West North Central,5717184
Minnesota,"Miesville, Minnesota",1165893413,C,West North Central,5717184
Minnesota,"Dunnell, Minnesota",1165647386,C,West North Central,5717184
Minnesota,"Elba, Minnesota",1165647982,C,West North Central,5717184
Minnesota,"Roscoe, Minnesota",1172951413,C,West North Central,5717184
Minnesota,"Clontarf, Minnesota",1165644526,C,West North Central,5717184
Minnesota,"Burtrum, Minnesota",1172394416,C,West North Central,5717184
Minnesota,"Federal Dam, Minnesota",1172599587,C,West North Central,5717184
Minnesota,"Foxhome, Minnesota",1165747303,C,West North Central,5717184
Minnesota,"Harding, Minnesota",1174706995,Start,West North Central,5717184
Minnesota,"Lastrup, Minnesota",1175806603,C,West North Central,5717184
Minnesota,"Odin, Minnesota",1165896369,C,West North Central,5717184
Minnesota,"Wolverton, Minnesota",1165908249,C,West North Central,5717184
Minnesota,"Beaver Bay, Minnesota",1165508891,C,West North Central,5717184
Minnesota,"Garvin, Minnesota",1165747726,C,West North Central,5717184
Minnesota,"Ormsby, Minnesota",1165896769,C,West North Central,5717184
Minnesota,"Marietta, Minnesota",1165892194,C,West North Central,5717184
Minnesota,"Riverton, Minnesota",1165899867,C,West North Central,5717184
Minnesota,"Brooks, Minnesota",1165537336,C,West North Central,5717184
Minnesota,"Elmdale, Minnesota",1174680401,C,West North Central,5717184
Minnesota,"Brookston, Minnesota",1165537350,C,West North Central,5717184
Minnesota,"Biscay, Minnesota",1165536189,C,West North Central,5717184
Minnesota,"De Graff, Minnesota",1165646299,C,West North Central,5717184
Minnesota,"Avoca, Minnesota",1165508154,GA,West North Central,5717184
Minnesota,"Perley, Minnesota",1165897590,C,West North Central,5717184
Minnesota,"Woodstock, Minnesota",1165908434,GA,West North Central,5717184
Minnesota,"Goodridge, Minnesota",1165748233,GA,West North Central,5717184
Minnesota,"Effie, Minnesota",1174679298,C,West North Central,5717184
Minnesota,"Quamba, Minnesota",1165898981,C,West North Central,5717184
Minnesota,"Iron Junction, Minnesota",1165750897,C,West North Central,5717184
Minnesota,"Mentor, Minnesota",1165893207,C,West North Central,5717184
Minnesota,"Trommald, Minnesota",1165904886,C,West North Central,5717184
Minnesota,"McKinley, St. Louis County, Minnesota",1165892849,C,West North Central,5717184
Minnesota,"Odessa, Minnesota",1165896354,GA,West North Central,5717184
Minnesota,"Trosky, Minnesota",1165904888,GA,West North Central,5717184
Minnesota,"Comstock, Minnesota",1173609923,GA,West North Central,5717184
Minnesota,"Danvers, Minnesota",1165646110,C,West North Central,5717184
Minnesota,"Millerville, Minnesota",1165893540,C,West North Central,5717184
Minnesota,"Squaw Lake, Minnesota",1168438167,Start,West North Central,5717184
Minnesota,"Alpha, Minnesota",1165506566,C,West North Central,5717184
Minnesota,"Minneiska, Minnesota",1165893680,C,West North Central,5717184
Minnesota,"Borup, Minnesota",1165536667,C,West North Central,5717184
Minnesota,"Sunburg, Minnesota",1165903446,Start,West North Central,5717184
Minnesota,"Alberta, Minnesota",1165506318,C,West North Central,5717184
Minnesota,"St. Leo, Minnesota",1165902908,C,West North Central,5717184
Minnesota,"St. Anthony, Stearns County, Minnesota",1165902803,C,West North Central,5717184
Minnesota,"West Union, Minnesota",1172518265,C,West North Central,5717184
Minnesota,"Lengby, Minnesota",1165889925,C,West North Central,5717184
Minnesota,"Georgetown, Minnesota",1165747864,C,West North Central,5717184
Minnesota,"Holt, Minnesota",1165750264,Start,West North Central,5717184
Minnesota,"Revere, Minnesota",1165899510,C,West North Central,5717184
Minnesota,"Arco, Minnesota",1165507425,C,West North Central,5717184
Minnesota,"Beltrami, Minnesota",1174669371,C,West North Central,5717184
Minnesota,"Holloway, Minnesota",1165750240,C,West North Central,5717184
Minnesota,"Bruno, Minnesota",1178470316,C,West North Central,5717184
Minnesota,"Bejou, Minnesota",1165508994,C,West North Central,5717184
Minnesota,"Fort Ripley, Minnesota",1165747220,C,West North Central,5717184
Minnesota,"Turtle River, Minnesota",1165905016,Start,West North Central,5717184
Minnesota,"Darfur, Minnesota",1165646167,C,West North Central,5717184
Minnesota,"New Trier, Minnesota",1165895369,C,West North Central,5717184
Minnesota,"Nimrod, Minnesota",1165895583,GA,West North Central,5717184
Minnesota,"Seaforth, Minnesota",1165901128,GA,West North Central,5717184
Minnesota,"Bock, Minnesota",1175717784,C,West North Central,5717184
Minnesota,"Viking, Minnesota",1165906261,C,West North Central,5717184
Minnesota,"Nielsville, Minnesota",1165895572,C,West North Central,5717184
Minnesota,"Richville, Minnesota",1165899668,C,West North Central,5717184
Minnesota,"Zemple, Minnesota",1165908695,C,West North Central,5717184
Minnesota,"Dumont, Minnesota",1165647310,C,West North Central,5717184
Minnesota,"Lake Henry, Minnesota",1165752707,Start,West North Central,5717184
Minnesota,"La Salle, Minnesota",1165752545,C,West North Central,5717184
Minnesota,"Solway, Minnesota",1165902063,Start,West North Central,5717184
Minnesota,"Dundee, Minnesota",1165647348,C,West North Central,5717184
Minnesota,"Wanda, Minnesota",1165906574,GA,West North Central,5717184
Minnesota,"Genola, Minnesota",1165747835,C,West North Central,5717184
Minnesota,"Kerrick, Minnesota",1165752094,C,West North Central,5717184
Minnesota,"Evan, Minnesota",1165650916,C,West North Central,5717184
Minnesota,"Walters, Minnesota",1165906538,C,West North Central,5717184
Minnesota,"Whalan, Minnesota",1165907377,C,West North Central,5717184
Minnesota,"Spring Hill, Minnesota",1165902679,Start,West North Central,5717184
Minnesota,"Strandquist, Minnesota",1165903258,C,West North Central,5717184
Minnesota,"Nassau, Minnesota",1165894948,C,West North Central,5717184
Minnesota,"Wolf Lake, Minnesota",1165908224,Start,West North Central,5717184
Minnesota,"Clitherall, Minnesota",1165644516,GA,West North Central,5717184
Minnesota,"Sargeant, Minnesota",1165900902,Start,West North Central,5717184
Minnesota,"Nashua, Minnesota",1165894914,C,West North Central,5717184
Minnesota,"Tintah, Minnesota",1165904454,Start,West North Central,5717184
Minnesota,"Kent, Minnesota",1165752050,C,West North Central,5717184
Minnesota,"Kenneth, Minnesota",1165752027,C,West North Central,5717184
Minnesota,"Manhattan Beach, Minnesota",1177584593,C,West North Central,5717184
Minnesota,"Cedar Mills, Minnesota",1178569614,C,West North Central,5717184
Minnesota,"Ihlen, Minnesota",1165750764,C,West North Central,5717184
Minnesota,"Tamarack, Minnesota",1165903683,C,West North Central,5717184
Minnesota,"Vining, Minnesota",1165906290,GA,West North Central,5717184
Minnesota,"Henriette, Minnesota",1165749756,C,West North Central,5717184
Minnesota,"Farwell, Minnesota",1165746786,C,West North Central,5717184
